Id_Dep,Id_Mun,Departamento,Municipio,Idioma,Pobl. Idioma
6,610,Santa Rosa,Santa María Ixhuatán,Ch'orti',0
6,610,Santa Rosa,Santa María Ixhuatán,Chuj,0
6,610,Santa Rosa,Santa María Ixhuatán,Español,21420
6,610,Santa Rosa,Santa María Ixhuatán,Garífuna,8
6,610,Santa Rosa,Santa María Ixhuatán,Inglés,0
6,610,Santa Rosa,Santa María Ixhuatán,Itza',0
6,610,Santa Rosa,Santa María Ixhuatán,Ixil,0
6,610,Santa Rosa,Santa María Ixhuatán,Jakalteko /Popti',0
6,610,Santa Rosa,Santa María Ixhuatán,Kaqchikel,45
6,610,Santa Rosa,Santa María Ixhuatán,K'iche',152
6,610,Santa Rosa,Santa María Ixhuatán,Mam,9
6,610,Santa Rosa,Santa María Ixhuatán,Mopan,0
6,610,Santa Rosa,Santa María Ixhuatán,No habla,10
6,610,Santa Rosa,Santa María Ixhuatán,Otro idioma,1
6,610,Santa Rosa,Santa María Ixhuatán,Poqomam,1
6,610,Santa Rosa,Santa María Ixhuatán,Poqomchi',3
6,610,Santa Rosa,Santa María Ixhuatán,Q'anjob'al,0
6,610,Santa Rosa,Santa María Ixhuatán,Q'eqchi',8
6,610,Santa Rosa,Santa María Ixhuatán,Sakapulteka,5
6,610,Santa Rosa,Santa María Ixhuatán,Señas,1
6,610,Santa Rosa,Santa María Ixhuatán,Sipakapense,0
6,610,Santa Rosa,Santa María Ixhuatán,Tektiteka,0
6,610,Santa Rosa,Santa María Ixhuatán,Tz'utujil,2
6,610,Santa Rosa,Santa María Ixhuatán,Uspanteka,4
6,610,Santa Rosa,Santa María Ixhuatán,Xinka,4
6,611,Santa Rosa,Guazacapán,Achi,22
6,611,Santa Rosa,Guazacapán,Akateka,11
6,611,Santa Rosa,Guazacapán,Awakateka,2
6,611,Santa Rosa,Guazacapán,Chalchiteka,7
6,611,Santa Rosa,Guazacapán,Ch'orti',0
6,611,Santa Rosa,Guazacapán,Chuj,1
6,611,Santa Rosa,Guazacapán,Español,17072
6,611,Santa Rosa,Guazacapán,Garífuna,2
6,611,Santa Rosa,Guazacapán,Inglés,7
6,611,Santa Rosa,Guazacapán,Itza',0
6,611,Santa Rosa,Guazacapán,Ixil,0
6,611,Santa Rosa,Guazacapán,Jakalteko /Popti',0
6,611,Santa Rosa,Guazacapán,Kaqchikel,20
6,611,Santa Rosa,Guazacapán,K'iche',52
6,611,Santa Rosa,Guazacapán,Mam,3
6,611,Santa Rosa,Guazacapán,Mopan,0
6,611,Santa Rosa,Guazacapán,No habla,12
6,611,Santa Rosa,Guazacapán,Otro idioma,2
6,611,Santa Rosa,Guazacapán,Poqomam,1
6,611,Santa Rosa,Guazacapán,Poqomchi',1
6,611,Santa Rosa,Guazacapán,Q'anjob'al,2
6,611,Santa Rosa,Guazacapán,Q'eqchi',11
6,611,Santa Rosa,Guazacapán,Sakapulteka,0
6,611,Santa Rosa,Guazacapán,Señas,0
6,611,Santa Rosa,Guazacapán,Sipakapense,0
6,611,Santa Rosa,Guazacapán,Tektiteka,1
6,611,Santa Rosa,Guazacapán,Tz'utujil,4
6,611,Santa Rosa,Guazacapán,Uspanteka,0
6,611,Santa Rosa,Guazacapán,Xinka,7
6,612,Santa Rosa,Santa Cruz Naranjo,Achi,158
6,612,Santa Rosa,Santa Cruz Naranjo,Akateka,86
6,612,Santa Rosa,Santa Cruz Naranjo,Awakateka,5
6,612,Santa Rosa,Santa Cruz Naranjo,Chalchiteka,6
6,612,Santa Rosa,Santa Cruz Naranjo,Ch'orti',1
6,612,Santa Rosa,Santa Cruz Naranjo,Chuj,0
6,612,Santa Rosa,Santa Cruz Naranjo,Español,14548
6,612,Santa Rosa,Santa Cruz Naranjo,Garífuna,2
6,612,Santa Rosa,Santa Cruz Naranjo,Inglés,3
6,612,Santa Rosa,Santa Cruz Naranjo,Itza',0
6,612,Santa Rosa,Santa Cruz Naranjo,Ixil,3
6,612,Santa Rosa,Santa Cruz Naranjo,Jakalteko /Popti',0
6,612,Santa Rosa,Santa Cruz Naranjo,Kaqchikel,57
6,612,Santa Rosa,Santa Cruz Naranjo,K'iche',114
6,612,Santa Rosa,Santa Cruz Naranjo,Mam,10
6,612,Santa Rosa,Santa Cruz Naranjo,Mopan,0
6,612,Santa Rosa,Santa Cruz Naranjo,No habla,9
6,612,Santa Rosa,Santa Cruz Naranjo,Otro idioma,1
6,612,Santa Rosa,Santa Cruz Naranjo,Poqomam,1
6,612,Santa Rosa,Santa Cruz Naranjo,Poqomchi',5
6,612,Santa Rosa,Santa Cruz Naranjo,Q'anjob'al,39
6,612,Santa Rosa,Santa Cruz Naranjo,Q'eqchi',4
6,612,Santa Rosa,Santa Cruz Naranjo,Sakapulteka,4
6,612,Santa Rosa,Santa Cruz Naranjo,Señas,1
6,612,Santa Rosa,Santa Cruz Naranjo,Sipakapense,0
6,612,Santa Rosa,Santa Cruz Naranjo,Tektiteka,5
6,612,Santa Rosa,Santa Cruz Naranjo,Tz'utujil,2
6,612,Santa Rosa,Santa Cruz Naranjo,Uspanteka,3
6,612,Santa Rosa,Santa Cruz Naranjo,Xinka,1
6,613,Santa Rosa,Pueblo Nuevo Viñas,Achi,24
6,613,Santa Rosa,Pueblo Nuevo Viñas,Akateka,2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Awakateka,4
6,613,Santa Rosa,Pueblo Nuevo Viñas,Chalchiteka,18
6,613,Santa Rosa,Pueblo Nuevo Viñas,Ch'orti',1
6,613,Santa Rosa,Pueblo Nuevo Viñas,Chuj,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Español,22903
6,613,Santa Rosa,Pueblo Nuevo Viñas,Garífuna,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Inglés,6
6,613,Santa Rosa,Pueblo Nuevo Viñas,Itza',0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Ixil,11
6,613,Santa Rosa,Pueblo Nuevo Viñas,Jakalteko /Popti',0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Kaqchikel,114
6,613,Santa Rosa,Pueblo Nuevo Viñas,K'iche',153
6,613,Santa Rosa,Pueblo Nuevo Viñas,Mam,7
6,613,Santa Rosa,Pueblo Nuevo Viñas,Mopan,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,No habla,41
6,613,Santa Rosa,Pueblo Nuevo Viñas,Otro idioma,10
6,613,Santa Rosa,Pueblo Nuevo Viñas,Poqomam,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Poqomchi',4
6,613,Santa Rosa,Pueblo Nuevo Viñas,Q'anjob'al,2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Q'eqchi',7
6,613,Santa Rosa,Pueblo Nuevo Viñas,Sakapulteka,0
6,613,Santa Rosa,Pueblo Nuevo Viñas,Señas,2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Sipakapense,1
6,613,Santa Rosa,Pueblo Nuevo Viñas,Tektiteka,2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Tz'utujil,8
6,613,Santa Rosa,Pueblo Nuevo Viñas,Uspanteka,2
6,613,Santa Rosa,Pueblo Nuevo Viñas,Xinka,2
6,614,Santa Rosa,Nueva Santa Rosa,Achi,35
6,614,Santa Rosa,Nueva Santa Rosa,Akateka,31
6,614,Santa Rosa,Nueva Santa Rosa,Awakateka,2
6,614,Santa Rosa,Nueva Santa Rosa,Chalchiteka,6
6,614,Santa Rosa,Nueva Santa Rosa,Ch'orti',0
6,614,Santa Rosa,Nueva Santa Rosa,Chuj,1
6,614,Santa Rosa,Nueva Santa Rosa,Español,32807
6,614,Santa Rosa,Nueva Santa Rosa,Garífuna,7
6,614,Santa Rosa,Nueva Santa Rosa,Inglés,7
6,614,Santa Rosa,Nueva Santa Rosa,Itza',0
6,614,Santa Rosa,Nueva Santa Rosa,Ixil,0
6,614,Santa Rosa,Nueva Santa Rosa,Jakalteko /Popti',0
6,614,Santa Rosa,Nueva Santa Rosa,Kaqchikel,103
6,614,Santa Rosa,Nueva Santa Rosa,K'iche',300
6,614,Santa Rosa,Nueva Santa Rosa,Mam,8
6,614,Santa Rosa,Nueva Santa Rosa,Mopan,1
6,614,Santa Rosa,Nueva Santa Rosa,No habla,23
6,614,Santa Rosa,Nueva Santa Rosa,Otro idioma,17
6,614,Santa Rosa,Nueva Santa Rosa,Poqomam,0
6,614,Santa Rosa,Nueva Santa Rosa,Poqomchi',2
6,614,Santa Rosa,Nueva Santa Rosa,Q'anjob'al,22
6,614,Santa Rosa,Nueva Santa Rosa,Q'eqchi',17
6,614,Santa Rosa,Nueva Santa Rosa,Sakapulteka,0
6,614,Santa Rosa,Nueva Santa Rosa,Señas,4
6,614,Santa Rosa,Nueva Santa Rosa,Sipakapense,1
6,614,Santa Rosa,Nueva Santa Rosa,Tektiteka,2
6,614,Santa Rosa,Nueva Santa Rosa,Tz'utujil,7
6,614,Santa Rosa,Nueva Santa Rosa,Uspanteka,3
6,614,Santa Rosa,Nueva Santa Rosa,Xinka,31
7,701,Sololá,Sololá,Achi,232
7,701,Sololá,Sololá,Akateka,29
7,701,Sololá,Sololá,Awakateka,3
7,701,Sololá,Sololá,Chalchiteka,5
7,701,Sololá,Sololá,Ch'orti',0
7,701,Sololá,Sololá,Chuj,1
7,701,Sololá,Sololá,Español,10893
7,701,Sololá,Sololá,Garífuna,1
7,701,Sololá,Sololá,Inglés,10
7,701,Sololá,Sololá,Itza',0
7,701,Sololá,Sololá,Ixil,8
7,701,Sololá,Sololá,Jakalteko /Popti',4
7,701,Sololá,Sololá,Kaqchikel,66680
7,701,Sololá,Sololá,K'iche',3004
7,701,Sololá,Sololá,Mam,51
7,701,Sololá,Sololá,Mopan,1
7,701,Sololá,Sololá,No habla,89
7,701,Sololá,Sololá,Otro idioma,6
7,701,Sololá,Sololá,Poqomam,36
7,701,Sololá,Sololá,Poqomchi',7
7,701,Sololá,Sololá,Q'anjob'al,8
7,701,Sololá,Sololá,Q'eqchi',26
7,701,Sololá,Sololá,Sakapulteka,3
7,701,Sololá,Sololá,Señas,3
7,701,Sololá,Sololá,Sipakapense,3
7,701,Sololá,Sololá,Tektiteka,4
7,701,Sololá,Sololá,Tz'utujil,123
7,701,Sololá,Sololá,Uspanteka,4
7,701,Sololá,Sololá,Xinka,2
7,702,Sololá,San José Chacayá,Achi,34
7,702,Sololá,San José Chacayá,Akateka,6
7,702,Sololá,San José Chacayá,Awakateka,0
7,702,Sololá,San José Chacayá,Chalchiteka,1
7,702,Sololá,San José Chacayá,Ch'orti',0
7,702,Sololá,San José Chacayá,Chuj,0
7,702,Sololá,San José Chacayá,Español,1186
7,702,Sololá,San José Chacayá,Garífuna,0
7,702,Sololá,San José Chacayá,Inglés,1
7,702,Sololá,San José Chacayá,Itza',0
7,702,Sololá,San José Chacayá,Ixil,0
7,702,Sololá,San José Chacayá,Jakalteko /Popti',0
7,702,Sololá,San José Chacayá,Kaqchikel,1849
7,702,Sololá,San José Chacayá,K'iche',575
7,702,Sololá,San José Chacayá,Mam,2
7,702,Sololá,San José Chacayá,Mopan,0
7,702,Sololá,San José Chacayá,No habla,5
7,702,Sololá,San José Chacayá,Otro idioma,1
7,702,Sololá,San José Chacayá,Poqomam,0
7,702,Sololá,San José Chacayá,Poqomchi',0
7,702,Sololá,San José Chacayá,Q'anjob'al,0
7,702,Sololá,San José Chacayá,Q'eqchi',2
7,702,Sololá,San José Chacayá,Sakapulteka,0
7,702,Sololá,San José Chacayá,Señas,0
7,702,Sololá,San José Chacayá,Sipakapense,0
7,702,Sololá,San José Chacayá,Tektiteka,0
7,702,Sololá,San José Chacayá,Tz'utujil,21
7,702,Sololá,San José Chacayá,Uspanteka,0
7,702,Sololá,San José Chacayá,Xinka,1
7,703,Sololá,Santa María Visitación,Achi,1
7,703,Sololá,Santa María Visitación,Akateka,1
7,703,Sololá,Santa María Visitación,Awakateka,0
7,703,Sololá,Santa María Visitación,Chalchiteka,0
7,703,Sololá,Santa María Visitación,Ch'orti',0
7,703,Sololá,Santa María Visitación,Chuj,1
7,703,Sololá,Santa María Visitación,Español,864
7,703,Sololá,Santa María Visitación,Garífuna,0
7,703,Sololá,Santa María Visitación,Inglés,1
7,703,Sololá,Santa María Visitación,Itza',0
7,703,Sololá,Santa María Visitación,Ixil,0
7,703,Sololá,Santa María Visitación,Jakalteko /Popti',0
7,703,Sololá,Santa María Visitación,Kaqchikel,37
7,703,Sololá,Santa María Visitación,K'iche',622
7,703,Sololá,Santa María Visitación,Mam,0
7,703,Sololá,Santa María Visitación,Mopan,0
7,703,Sololá,Santa María Visitación,No habla,5
7,703,Sololá,Santa María Visitación,Otro idioma,0
7,703,Sololá,Santa María Visitación,Poqomam,0
7,703,Sololá,Santa María Visitación,Poqomchi',0
7,703,Sololá,Santa María Visitación,Q'anjob'al,0
7,703,Sololá,Santa María Visitación,Q'eqchi',2
7,703,Sololá,Santa María Visitación,Sakapulteka,0
7,703,Sololá,Santa María Visitación,Señas,1
7,703,Sololá,Santa María Visitación,Sipakapense,0
7,703,Sololá,Santa María Visitación,Tektiteka,0
7,703,Sololá,Santa María Visitación,Tz'utujil,653
7,703,Sololá,Santa María Visitación,Uspanteka,0
7,703,Sololá,Santa María Visitación,Xinka,0
7,704,Sololá,Santa Lucía Utatlán,Achi,52
7,704,Sololá,Santa Lucía Utatlán,Akateka,8
7,704,Sololá,Santa Lucía Utatlán,Awakateka,1
7,704,Sololá,Santa Lucía Utatlán,Chalchiteka,3
7,704,Sololá,Santa Lucía Utatlán,Ch'orti',0
7,704,Sololá,Santa Lucía Utatlán,Chuj,2
7,704,Sololá,Santa Lucía Utatlán,Español,8043
7,704,Sololá,Santa Lucía Utatlán,Garífuna,2
7,704,Sololá,Santa Lucía Utatlán,Inglés,3
7,704,Sololá,Santa Lucía Utatlán,Itza',0
7,704,Sololá,Santa Lucía Utatlán,Ixil,5
7,704,Sololá,Santa Lucía Utatlán,Jakalteko /Popti',0
7,704,Sololá,Santa Lucía Utatlán,Kaqchikel,182
7,704,Sololá,Santa Lucía Utatlán,K'iche',11183
7,704,Sololá,Santa Lucía Utatlán,Mam,7
7,704,Sololá,Santa Lucía Utatlán,Mopan,0
7,704,Sololá,Santa Lucía Utatlán,No habla,50
7,704,Sololá,Santa Lucía Utatlán,Otro idioma,1
7,704,Sololá,Santa Lucía Utatlán,Poqomam,2
7,704,Sololá,Santa Lucía Utatlán,Poqomchi',3
7,704,Sololá,Santa Lucía Utatlán,Q'anjob'al,8
7,704,Sololá,Santa Lucía Utatlán,Q'eqchi',6
7,704,Sololá,Santa Lucía Utatlán,Sakapulteka,1
7,704,Sololá,Santa Lucía Utatlán,Señas,2
7,704,Sololá,Santa Lucía Utatlán,Sipakapense,0
7,704,Sololá,Santa Lucía Utatlán,Tektiteka,3
7,704,Sololá,Santa Lucía Utatlán,Tz'utujil,26
7,704,Sololá,Santa Lucía Utatlán,Uspanteka,2
7,704,Sololá,Santa Lucía Utatlán,Xinka,2
7,705,Sololá,Nahualá,Achi,181
7,705,Sololá,Nahualá,Akateka,61
7,705,Sololá,Nahualá,Awakateka,4
7,705,Sololá,Nahualá,Chalchiteka,1
7,705,Sololá,Nahualá,Ch'orti',1
7,705,Sololá,Nahualá,Chuj,0
7,705,Sololá,Nahualá,Español,1482
7,705,Sololá,Nahualá,Garífuna,0
7,705,Sololá,Nahualá,Inglés,1
7,705,Sololá,Nahualá,Itza',0
7,705,Sololá,Nahualá,Ixil,4
7,705,Sololá,Nahualá,Jakalteko /Popti',0
7,705,Sololá,Nahualá,Kaqchikel,80
7,705,Sololá,Nahualá,K'iche',66840
7,705,Sololá,Nahualá,Mam,19
7,705,Sololá,Nahualá,Mopan,0
7,705,Sololá,Nahualá,No habla,55
7,705,Sololá,Nahualá,Otro idioma,2
7,705,Sololá,Nahualá,Poqomam,8
7,705,Sololá,Nahualá,Poqomchi',3
7,705,Sololá,Nahualá,Q'anjob'al,8
7,705,Sololá,Nahualá,Q'eqchi',14
7,705,Sololá,Nahualá,Sakapulteka,0
7,705,Sololá,Nahualá,Señas,8
7,705,Sololá,Nahualá,Sipakapense,1
7,705,Sololá,Nahualá,Tektiteka,11
7,705,Sololá,Nahualá,Tz'utujil,14
7,705,Sololá,Nahualá,Uspanteka,0
7,705,Sololá,Nahualá,Xinka,0
7,706,Sololá,Santa Catarina Ixtahuacán,Achi,139
7,706,Sololá,Santa Catarina Ixtahuacán,Akateka,14
7,706,Sololá,Santa Catarina Ixtahuacán,Awakateka,1
7,706,Sololá,Santa Catarina Ixtahuacán,Chalchiteka,0
7,706,Sololá,Santa Catarina Ixtahuacán,Ch'orti',1
7,706,Sololá,Santa Catarina Ixtahuacán,Chuj,1
7,706,Sololá,Santa Catarina Ixtahuacán,Español,1167
7,706,Sololá,Santa Catarina Ixtahuacán,Garífuna,0
7,706,Sololá,Santa Catarina Ixtahuacán,Inglés,1
7,706,Sololá,Santa Catarina Ixtahuacán,Itza',0
7,706,Sololá,Santa Catarina Ixtahuacán,Ixil,0
7,706,Sololá,Santa Catarina Ixtahuacán,Jakalteko /Popti',0
7,706,Sololá,Santa Catarina Ixtahuacán,Kaqchikel,25
7,706,Sololá,Santa Catarina Ixtahuacán,K'iche',50262
7,706,Sololá,Santa Catarina Ixtahuacán,Mam,17
7,706,Sololá,Santa Catarina Ixtahuacán,Mopan,0
7,706,Sololá,Santa Catarina Ixtahuacán,No habla,81
7,706,Sololá,Santa Catarina Ixtahuacán,Otro idioma,0
7,706,Sololá,Santa Catarina Ixtahuacán,Poqomam,8
7,706,Sololá,Santa Catarina Ixtahuacán,Poqomchi',2
7,706,Sololá,Santa Catarina Ixtahuacán,Q'anjob'al,10
7,706,Sololá,Santa Catarina Ixtahuacán,Q'eqchi',12
7,706,Sololá,Santa Catarina Ixtahuacán,Sakapulteka,2
7,706,Sololá,Santa Catarina Ixtahuacán,Señas,5
7,706,Sololá,Santa Catarina Ixtahuacán,Sipakapense,1
7,706,Sololá,Santa Catarina Ixtahuacán,Tektiteka,18
7,706,Sololá,Santa Catarina Ixtahuacán,Tz'utujil,18
7,706,Sololá,Santa Catarina Ixtahuacán,Uspanteka,0
7,706,Sololá,Santa Catarina Ixtahuacán,Xinka,0
7,707,Sololá,Santa Clara La Laguna,Achi,23
7,707,Sololá,Santa Clara La Laguna,Akateka,4
7,707,Sololá,Santa Clara La Laguna,Awakateka,0
7,707,Sololá,Santa Clara La Laguna,Chalchiteka,0
7,707,Sololá,Santa Clara La Laguna,Ch'orti',0
7,707,Sololá,Santa Clara La Laguna,Chuj,0
7,707,Sololá,Santa Clara La Laguna,Español,2650
7,707,Sololá,Santa Clara La Laguna,Garífuna,0
7,707,Sololá,Santa Clara La Laguna,Inglés,3
7,707,Sololá,Santa Clara La Laguna,Itza',0
7,707,Sololá,Santa Clara La Laguna,Ixil,2
7,707,Sololá,Santa Clara La Laguna,Jakalteko /Popti',1
7,707,Sololá,Santa Clara La Laguna,Kaqchikel,35
7,707,Sololá,Santa Clara La Laguna,K'iche',5785
7,707,Sololá,Santa Clara La Laguna,Mam,15
7,707,Sololá,Santa Clara La Laguna,Mopan,0
7,707,Sololá,Santa Clara La Laguna,No habla,7
7,707,Sololá,Santa Clara La Laguna,Otro idioma,1
7,707,Sololá,Santa Clara La Laguna,Poqomam,2
7,707,Sololá,Santa Clara La Laguna,Poqomchi',5
7,707,Sololá,Santa Clara La Laguna,Q'anjob'al,10
7,707,Sololá,Santa Clara La Laguna,Q'eqchi',17
7,707,Sololá,Santa Clara La Laguna,Sakapulteka,0
7,707,Sololá,Santa Clara La Laguna,Señas,0
7,707,Sololá,Santa Clara La Laguna,Sipakapense,0
7,707,Sololá,Santa Clara La Laguna,Tektiteka,1
7,707,Sololá,Santa Clara La Laguna,Tz'utujil,65
7,707,Sololá,Santa Clara La Laguna,Uspanteka,1
7,707,Sololá,Santa Clara La Laguna,Xinka,1
7,708,Sololá,Concepción,Achi,32
7,708,Sololá,Concepción,Akateka,8
7,708,Sololá,Concepción,Awakateka,0
7,708,Sololá,Concepción,Chalchiteka,0
7,708,Sololá,Concepción,Ch'orti',0
7,708,Sololá,Concepción,Chuj,0
7,708,Sololá,Concepción,Español,105
7,708,Sololá,Concepción,Garífuna,0
7,708,Sololá,Concepción,Inglés,0
7,708,Sololá,Concepción,Itza',0
7,708,Sololá,Concepción,Ixil,0
7,708,Sololá,Concepción,Jakalteko /Popti',0
7,708,Sololá,Concepción,Kaqchikel,5819
7,708,Sololá,Concepción,K'iche',23
7,708,Sololá,Concepción,Mam,1
7,708,Sololá,Concepción,Mopan,0
7,708,Sololá,Concepción,No habla,6
7,708,Sololá,Concepción,Otro idioma,0
7,708,Sololá,Concepción,Poqomam,1
7,708,Sololá,Concepción,Poqomchi',0
7,708,Sololá,Concepción,Q'anjob'al,0
7,708,Sololá,Concepción,Q'eqchi',2
7,708,Sololá,Concepción,Sakapulteka,0
7,708,Sololá,Concepción,Señas,0
7,708,Sololá,Concepción,Sipakapense,0
7,708,Sololá,Concepción,Tektiteka,0
7,708,Sololá,Concepción,Tz'utujil,5
7,708,Sololá,Concepción,Uspanteka,0
7,708,Sololá,Concepción,Xinka,0
7,709,Sololá,San Andrés Semetabaj,Achi,75
7,709,Sololá,San Andrés Semetabaj,Akateka,4
7,709,Sololá,San Andrés Semetabaj,Awakateka,0
7,709,Sololá,San Andrés Semetabaj,Chalchiteka,0
7,709,Sololá,San Andrés Semetabaj,Ch'orti',0
7,709,Sololá,San Andrés Semetabaj,Chuj,0
7,709,Sololá,San Andrés Semetabaj,Español,4440
7,709,Sololá,San Andrés Semetabaj,Garífuna,1
7,709,Sololá,San Andrés Semetabaj,Inglés,4
7,709,Sololá,San Andrés Semetabaj,Itza',0
7,709,Sololá,San Andrés Semetabaj,Ixil,5
7,709,Sololá,San Andrés Semetabaj,Jakalteko /Popti',1
7,709,Sololá,San Andrés Semetabaj,Kaqchikel,3575
7,709,Sololá,San Andrés Semetabaj,K'iche',3828
7,709,Sololá,San Andrés Semetabaj,Mam,10
7,709,Sololá,San Andrés Semetabaj,Mopan,0
7,709,Sololá,San Andrés Semetabaj,No habla,23
7,709,Sololá,San Andrés Semetabaj,Otro idioma,5
7,709,Sololá,San Andrés Semetabaj,Poqomam,1
7,709,Sololá,San Andrés Semetabaj,Poqomchi',2
7,709,Sololá,San Andrés Semetabaj,Q'anjob'al,32
7,709,Sololá,San Andrés Semetabaj,Q'eqchi',4
7,709,Sololá,San Andrés Semetabaj,Sakapulteka,0
7,709,Sololá,San Andrés Semetabaj,Señas,3
7,709,Sololá,San Andrés Semetabaj,Sipakapense,0
7,709,Sololá,San Andrés Semetabaj,Tektiteka,2
7,709,Sololá,San Andrés Semetabaj,Tz'utujil,18
7,709,Sololá,San Andrés Semetabaj,Uspanteka,2
7,709,Sololá,San Andrés Semetabaj,Xinka,0
7,710,Sololá,Panajachel,Achi,71
7,710,Sololá,Panajachel,Akateka,7
7,710,Sololá,Panajachel,Awakateka,0
7,710,Sololá,Panajachel,Chalchiteka,4
7,710,Sololá,Panajachel,Ch'orti',0
7,710,Sololá,Panajachel,Chuj,1
7,710,Sololá,Panajachel,Español,9760
7,710,Sololá,Panajachel,Garífuna,1
7,710,Sololá,Panajachel,Inglés,116
7,710,Sololá,Panajachel,Itza',0
7,710,Sololá,Panajachel,Ixil,7
7,710,Sololá,Panajachel,Jakalteko /Popti',0
7,710,Sololá,Panajachel,Kaqchikel,2888
7,710,Sololá,Panajachel,K'iche',853
7,710,Sololá,Panajachel,Mam,20
7,710,Sololá,Panajachel,Mopan,0
7,710,Sololá,Panajachel,No habla,17
7,710,Sololá,Panajachel,Otro idioma,37
7,710,Sololá,Panajachel,Poqomam,1
7,710,Sololá,Panajachel,Poqomchi',4
7,710,Sololá,Panajachel,Q'anjob'al,39
7,710,Sololá,Panajachel,Q'eqchi',12
7,710,Sololá,Panajachel,Sakapulteka,0
7,710,Sololá,Panajachel,Señas,4
7,710,Sololá,Panajachel,Sipakapense,1
7,710,Sololá,Panajachel,Tektiteka,1
7,710,Sololá,Panajachel,Tz'utujil,104
7,710,Sololá,Panajachel,Uspanteka,4
7,710,Sololá,Panajachel,Xinka,5
7,711,Sololá,Santa Catarina Palopó,Achi,16
7,711,Sololá,Santa Catarina Palopó,Akateka,2
7,711,Sololá,Santa Catarina Palopó,Awakateka,0
7,711,Sololá,Santa Catarina Palopó,Chalchiteka,0
7,711,Sololá,Santa Catarina Palopó,Ch'orti',0
7,711,Sololá,Santa Catarina Palopó,Chuj,0
7,711,Sololá,Santa Catarina Palopó,Español,399
7,711,Sololá,Santa Catarina Palopó,Garífuna,0
7,711,Sololá,Santa Catarina Palopó,Inglés,3
7,711,Sololá,Santa Catarina Palopó,Itza',0
7,711,Sololá,Santa Catarina Palopó,Ixil,1
7,711,Sololá,Santa Catarina Palopó,Jakalteko /Popti',0
7,711,Sololá,Santa Catarina Palopó,Kaqchikel,3119
7,711,Sololá,Santa Catarina Palopó,K'iche',70
7,711,Sololá,Santa Catarina Palopó,Mam,1
7,711,Sololá,Santa Catarina Palopó,Mopan,0
7,711,Sololá,Santa Catarina Palopó,No habla,1
7,711,Sololá,Santa Catarina Palopó,Otro idioma,2
7,711,Sololá,Santa Catarina Palopó,Poqomam,0
7,711,Sololá,Santa Catarina Palopó,Poqomchi',0
7,711,Sololá,Santa Catarina Palopó,Q'anjob'al,0
7,711,Sololá,Santa Catarina Palopó,Q'eqchi',1
7,711,Sololá,Santa Catarina Palopó,Sakapulteka,0
7,711,Sololá,Santa Catarina Palopó,Señas,0
7,711,Sololá,Santa Catarina Palopó,Sipakapense,0
7,711,Sololá,Santa Catarina Palopó,Tektiteka,0
7,711,Sololá,Santa Catarina Palopó,Tz'utujil,7
7,711,Sololá,Santa Catarina Palopó,Uspanteka,0
7,711,Sololá,Santa Catarina Palopó,Xinka,0
7,712,Sololá,San Antonio Palopó,Achi,11
7,712,Sololá,San Antonio Palopó,Akateka,4
7,712,Sololá,San Antonio Palopó,Awakateka,0
7,712,Sololá,San Antonio Palopó,Chalchiteka,0
7,712,Sololá,San Antonio Palopó,Ch'orti',1
7,712,Sololá,San Antonio Palopó,Chuj,0
7,712,Sololá,San Antonio Palopó,Español,3724
7,712,Sololá,San Antonio Palopó,Garífuna,0
7,712,Sololá,San Antonio Palopó,Inglés,4
7,712,Sololá,San Antonio Palopó,Itza',0
7,712,Sololá,San Antonio Palopó,Ixil,1
7,712,Sololá,San Antonio Palopó,Jakalteko /Popti',0
7,712,Sololá,San Antonio Palopó,Kaqchikel,9002
7,712,Sololá,San Antonio Palopó,K'iche',386
7,712,Sololá,San Antonio Palopó,Mam,5
7,712,Sololá,San Antonio Palopó,Mopan,0
7,712,Sololá,San Antonio Palopó,No habla,28
7,712,Sololá,San Antonio Palopó,Otro idioma,0
7,712,Sololá,San Antonio Palopó,Poqomam,1
7,712,Sololá,San Antonio Palopó,Poqomchi',4
7,712,Sololá,San Antonio Palopó,Q'anjob'al,0
7,712,Sololá,San Antonio Palopó,Q'eqchi',5
7,712,Sololá,San Antonio Palopó,Sakapulteka,1
7,712,Sololá,San Antonio Palopó,Señas,1
7,712,Sololá,San Antonio Palopó,Sipakapense,1
7,712,Sololá,San Antonio Palopó,Tektiteka,2
7,712,Sololá,San Antonio Palopó,Tz'utujil,26
7,712,Sololá,San Antonio Palopó,Uspanteka,1
7,712,Sololá,San Antonio Palopó,Xinka,0
7,713,Sololá,San Lucas Tolimán,Achi,63
7,713,Sololá,San Lucas Tolimán,Akateka,14
7,713,Sololá,San Lucas Tolimán,Awakateka,3
7,713,Sololá,San Lucas Tolimán,Chalchiteka,6
7,713,Sololá,San Lucas Tolimán,Ch'orti',0
